TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
g_g000229,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,6500,
g_g000230,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g000231,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,14000,
g_g000233,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g000233,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
g_g000234,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g000234,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,13000,
g_g000235,13,교통비,0,시내/마을버스,N,2,,,,,10000,
g_g000235,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,55130,
g_g000235,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,13000,
g_g000235,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,206000,
g_g000236,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,63000,
g_g000236,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g000237,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,70000,
g_g000237,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,34600,
g_g000239,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,1,6168190529,(주)쏘카,2023-01-25 16:20,1,145577,렌트비
g_g000239,5,교통비,0,지하철,N,1,,,,,3000,
g_g000239,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-11 00:00,1,45200,기차표(왕복)
g_g000240,4,교통비,0,택시,N,2,,,,,8000,
g_g000240,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,176000,
g_g000242,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g000242,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,60000,
g_g000242,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,36200,
g_g000249,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
g_g000249,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,18400,
g_g000250,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,500,
g_g000251,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,2700,
g_g000252,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g000252,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,4800,
g_g000256,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,65000,
g_g000258,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,59633,
g_g000258,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,15200,
g_g000259,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,34368,
g_g000259,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
g_g000260,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,46000,
g_g000260,4,교통비,0,택시,N,2,,,,,9900,
g_g000262,50,교통비,0,버스 + 지하철,N,1,,,,,7100,
g_g000262,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,99300,
g_g000264,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,80000,
g_g000264,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,18100,
g_g000265,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,67000,
g_g000265,1,통행료,0,자가용(승용/승합/트럭 등등),N,6,,,,,22300,
g_g000269,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g000269,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100,
g_g000269,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,14900,
g_g000270,4,교통비,0,택시,N,4,,,,,5800,
g_g000270,5,교통비,0,지하철,N,4,,,,,8000,
g_g000270,7,교통비,0,KTX/SRT(고속열차),N,4,,,,,172000,
g_g000285,5,교통비,0,지하철,N,6,,,,,2400,
g_g000285,7,교통비,0,KTX/SRT(고속열차),N,6,,,,,61800,
g_g000286,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,15000,
g_g000287,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,70000,
g_g000287,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,3000,
g_g000287,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,17600,
g_g000290,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,76000,
g_g000290,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9400,
g_g000296,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g000296,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5400,
g_g000296,12,교통비,0,시외/고속버스,N,2,,,,,9300,
g_g000298,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,80000,
g_g000298,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,23000,
g_g000301,4,교통비,1,택시,N,2,,,2023-06-05 18:28,1,8500,택시비
g_g000301,4,교통비,2,택시,N,2,4018102592,,2023-06-06 09:43,1,5000,택시비
g_g000301,4,교통비,3,택시,N,2,4010899094,,2023-06-06 17:34,1,5600,택시비
g_g000301,4,교통비,4,택시,N,2,4010146263,,2023-06-06 19:09,1,3700,택시비
g_g000301,50,교통비,0,버스 + 지하철,N,2,,,,,130900,
g_g000305,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g000305,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,1600,
g_g000305,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,7700,
g_g000306,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,29000,
g_g000306,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
g_g000308,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,51000,
g_g000308,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,2400,
g_g000309,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,89000,
g_g000309,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,500,
g_g000309,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,31000,
g_g000309,4,교통비,1,택시,N,4,1298638970,로카모빌리티택시,2023-05-26 12:32,1,10100,택시비
g_g000312,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,70000,
g_g000312,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
g_g000313,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,20000,
g_g000313,13,교통비,0,시내/마을버스,N,1,,,,,3750,
g_g000313,50,교통비,0,버스 + 지하철,N,1,,,,,50000,
g_g000313,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-12 14:37,3,21300,기차표
g_g000313,8,교통비,1,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-05-09 21:43,1,9200,기차표
g_g000314,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,150000,
g_g000314,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,1500,
g_g000314,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g000316,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g000316,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2400,
g_g000318,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,70000,
g_g000318,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1300,
g_g000318,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,15800,
g_g000319,4,교통비,1,택시,N,2,3148186755,복흥기업(주),2023-05-20 17:27,1,7800,택시비
g_g000319,4,교통비,2,택시,N,2,3052720437,개인택시,2023-05-21 11:57,1,4700,택시비
g_g000319,4,교통비,3,택시,N,2,3068112548,(주)현대운수,2023-05-21 14:41,3,4100, 택시비
g_g000319,50,교통비,0,버스 + 지하철,N,2,,,,,8750,
g_g000319,7,교통비,1,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-05-20 00:00,1,0,기차표
g_g000319,7,교통비,2,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-05-21 00:00,1,0,기차표
g_g000320,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,84305,
g_g000320,1,통행료,0,자가용(승용/승합/트럭 등등),N,5,,,,,30000,
g_g000321,50,교통비,0,버스 + 지하철,N,3,,,,,25000,
g_g000322,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,20000,
g_g000322,4,교통비,0,택시,N,3,,,,,6500,
g_g000322,7,교통비,1,KTX/SRT(고속열차),Y,3,3148210024,한국철도공사,2023-05-09 10:20,1,11000,기차표
g_g000322,7,교통비,3,KTX/SRT(고속열차),Y,3,3148210024,한국철도공사,2023-05-09 10:20,1,44000,기차표
g_g000322,7,교통비,4,KTX/SRT(고속열차),Y,3,3148210024,한국철도공사,2023-04-21 07:52,1,11000,기차표
g_g000322,7,교통비,5,KTX/SRT(고속열차),Y,3,3148210024,한국철도공사,2023-04-21 07:52,1,44000,기차표
g_g000328,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,25000,
g_g000334,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g000334,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,14000,
g_g000336,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g000338,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g000338,50,교통비,0,버스 + 지하철,N,1,,,,,7300,
g_g000338,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-12 17:07,3,8400,기차표
g_g000338,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-05-11 00:00,3,8400,기차표
g_g000339,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g000339,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12800,
g_g000341,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g000345,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,94400,
g_g000346,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,48000,
g_g000346,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,16500,
g_g000348,4,교통비,0,택시,N,6,,,,,40700,
g_g000348,50,교통비,0,버스 + 지하철,N,6,,,,,98600,
g_g000351,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g000351,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,16000,
g_g000354,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
g_g000357,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,66000,
g_g000357,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,34000,
g_g000361,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g000361,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,4000,
g_g000365,5,교통비,0,지하철,N,2,,,,,8700,
g_g000365,8,교통비,0,새마을/무궁화열차,N,2,,,,,36800,
g_g000367,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g000367,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,900,
g_g000374,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5700,
g_g000378,50,교통비,0,버스 + 지하철,N,2,,,,,131400,
g_g000379,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
g_g000380,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,79778,
g_g000380,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1000,
g_g000380,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,18200,
g_g000384,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,40230,
g_g000384,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,4500,
g_g000387,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,67000,
g_g000387,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,28600,
g_g000389,50,교통비,0,버스 + 지하철,N,1,,,,,39950,
g_g000391,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g000391,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,13000,
g_g000392,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g000392,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9000,
g_g000393,50,교통비,0,버스 + 지하철,N,2,,,,,16000,
g_g000393,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,154000,
g_g000394,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,70000,
g_g000394,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,9600,
g_g000396,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,36662,
g_g000396,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,24600,
g_g000397,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,108960,
g_g000397,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,1600,
g_g000397,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,15100,
g_g000397,11,교통비,1,관광버스,Y,4,3088200119,부여문화원,2023-05-15 10:08,3,80000,
g_g000399,1,주유비,0,자가용(승용/승합/트럭 등등),N,5,,,,,80000,
g_g000399,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,40000,
g_g000402,11,교통비,1,관광버스,N,1,,광주시티투어,2023-05-20 00:00,1,4900,탑승권
g_g000402,50,교통비,0,버스 + 지하철,N,1,,,,,29500,
g_g000404,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
g_g000404,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g000404,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,22600,
g_g000405,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
g_g000405,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,23000,
g_g000409,12,교통비,0,시외/고속버스,N,1,,,,,2600,
g_g000409,14,렌탈비,0,자전거,N,1,,,,,1000,
g_g000409,16,교통비,0,기타,N,1,,,,,7000,
g_g000409,8,교통비,0,새마을/무궁화열차,N,1,,,,,74100,
g_g000410,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,8000,
g_g000410,12,교통비,0,시외/고속버스,N,4,,,,,1300,
g_g000410,4,교통비,0,택시,N,4,,,,,34000,
g_g000410,7,교통비,0,KTX/SRT(고속열차),N,4,,,,,34600,
g_g000410,7,교통비,1,KTX/SRT(고속열차),Y,4,3148210024,한국철도공사,2023-05-17 16:52,1,18500,기차표
g_g000413,4,교통비,1,택시,N,1,6068105947,동일택시(주),2023-06-03 21:56,1,15900,택시비
g_g000413,4,교통비,2,택시,N,1,4110138737,개인택시,2023-06-03 16:09,1,4300,택시비
g_g000413,4,교통비,3,택시,N,1,4118100193,(유)한국상사,2023-06-03 15:53,1,9000,택시비
g_g000413,4,교통비,4,택시,N,1,4118101227,,2023-06-03 14:44,1,3300,택시비
g_g000413,4,교통비,5,택시,N,1,3218701644,우리목포택시협동조합,2023-06-02 22:53,1,4500,택시비
g_g000413,50,교통비,0,버스 + 지하철,N,1,,,,,100000,
g_g000414,12,교통비,0,시외/고속버스,N,2,,,,,66000,
g_g000414,4,교통비,0,택시,N,2,,,,,26000,
g_g000418,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,100000,
g_g000418,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,11000,
g_g000419,11,교통비,2,관광버스,Y,1,1048183559,주식회사 티머니,2023-05-18 11:50,1,32200,
g_g000419,4,교통비,1,택시,N,1,,로카모빌리티_법인택시,2023-05-21 02:04,1,6000,택시비
g_g000419,4,교통비,2,택시,N,1,1298638970,로카모빌리티(주),2023-05-20 04:27,1,4200,
g_g000419,4,교통비,3,택시,N,1,1298638970,로카모빌리티(주),2023-05-20 17:56,1,3300,
g_g000419,4,교통비,4,택시,N,1,1298638970,로카모빌리티(주),2023-05-20 19:00,1,5400,
g_g000419,4,교통비,5,택시,N,1,1298638970,로카모빌리티(주),2023-05-21 11:36,1,4200,
g_g000420,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,2900,
g_g000423,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
g_g000425,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,80000,
g_g000427,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,60000,
g_g000427,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,16000,
g_g000429,12,교통비,0,시외/고속버스,N,1,,,,,10000,
g_g000429,4,교통비,0,택시,N,1,,,,,9500,
g_g000430,12,교통비,0,시외/고속버스,N,2,,,,,50400,
g_g000430,4,교통비,1,택시,N,2,,(자)대건운수,2023-05-22 01:41,1,7000,택시비
g_g000430,4,교통비,2,택시,N,2,1298638970,로카모빌리티(주),2023-05-22 01:41,1,7000,택시비
g_g000435,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,52000,
g_g000436,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,200,
g_g000436,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,6400,
g_g000437,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,49999,
g_g000437,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2600,
g_g000437,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,16000,
g_g000440,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,84000,
g_g000440,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,7500,
g_g000441,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g000441,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3200,
g_g000442,4,교통비,0,택시,N,3,,,,,150000,
g_g000442,7,교통비,0,KTX/SRT(고속열차),N,3,,,,,142200,
g_g000443,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g000443,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,6000,
g_g000447,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
g_g000447,4,교통비,0,택시,N,4,,,,,8700,
g_g000447,50,교통비,0,버스 + 지하철,N,4,,,,,22400,
g_g000453,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,90000,
g_g000453,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,26000,
g_g000454,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g000459,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,70000,
g_g000459,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,18500,
g_g000460,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g000461,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g000461,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
g_g000464,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,77811,
g_g000464,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,7000,
g_g000464,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12100,
g_g000466,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
g_g000466,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,600,
g_g000466,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
g_g000469,13,교통비,0,시내/마을버스,N,2,,,,,12000,
g_g000469,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,92000,
g_g000471,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,60000,
g_g000473,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30960,
g_g000474,4,교통비,1,택시,N,1,4021253652,,2023-05-17 15:04,1,6400,택시비
g_g000474,5,교통비,0,지하철,N,1,,,,,2480,
g_g000474,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,69200,
g_g000477,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g000478,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
g_g000478,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,27600,
g_g000480,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
g_g000480,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5600,
g_g000481,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,90000,
g_g000481,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,13000,
g_g000481,4,교통비,0,택시,N,4,,,,,19900,
g_g000483,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,45000,
g_g000483,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,10200,
g_g000486,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
g_g000486,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,10,,,,,700000,
g_g000487,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,85000,
g_g000488,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g000490,4,교통비,1,택시,N,2,6980202658,,2023-05-26 13:01,1,5200,택시비
g_g000490,5,교통비,0,지하철,N,2,,,,,7800,
g_g000490,8,교통비,1,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-25 08:14,1,11800,기차표
g_g000490,8,교통비,2,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-25 08:14,1,12200,기차표
g_g000490,8,교통비,3,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-05-26 15:06,1,15400,기차표
g_g000492,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
